date;open;high;low;close;volume
2019.03.04;113.734;113.810;113.087;113.386;58233
2019.03.05;113.393;113.406;112.892;113.069;56132
2019.03.06;113.067;113.243;112.852;113.053;52094
2019.03.07;113.058;113.198;111.756;111.923;70529
2019.03.08;111.929;112.457;111.848;112.324;67076
2019.03.11;112.345;112.580;112.214;112.485;54307
2019.03.12;112.484;113.046;112.469;112.877;72484
2019.03.13;112.877;113.383;112.770;113.301;54741
2019.03.14;113.300;113.372;112.938;113.043;63552
2019.03.15;113.040;113.439;112.996;113.237;49268
2019.03.18;113.230;113.586;113.186;113.349;43144
2019.03.19;113.348;113.612;113.332;113.492;42956
2019.03.20;113.491;114.477;113.350;114.238;66875
2019.03.21;114.238;114.369;113.420;113.727;71203
2019.03.22;113.727;113.903;112.729;113.006;79566
2019.03.25;112.934;113.310;112.885;113.125;60222
2019.03.26;113.125;113.256;112.627;112.699;63123
2019.03.27;112.698;112.852;112.418;112.508;81548
2019.03.28;112.508;112.609;112.132;112.259;73375
2019.03.29;112.261;112.463;112.094;112.166;70101
2019.04.01;112.258;112.496;112.036;112.117;64053
2019.04.02;112.121;112.157;111.833;112.033;59687
2019.04.03;112.037;112.543;111.995;112.312;55770
2019.04.04;112.324;112.472;112.056;112.191;52145
2019.04.05;112.200;112.476;112.096;112.152;48931
2019.04.08;112.139;112.741;112.101;112.609;40307
2019.04.09;112.587;112.838;112.546;112.609;46549
2019.04.10;112.625;112.872;112.300;112.724;55052
2019.04.11;112.739;112.870;112.495;112.507;47365
2019.04.12;112.538;113.235;112.504;112.981;48245
2019.04.15;113.032;113.205;112.972;113.023;40594
2019.04.16;113.036;113.135;112.793;112.799;57498
2019.04.17;112.800;113.234;112.783;112.946;48362
2019.04.18;112.986;113.037;112.258;112.305;59680
2019.04.19;112.306;112.473;112.268;112.388;19241
2019.04.22;112.396;112.616;112.354;112.560;19798
2019.04.23;112.567;112.609;111.918;112.262;45148
2019.04.24;112.270;112.270;111.401;111.524;61319
2019.04.25;111.516;111.620;111.173;111.313;56602
2019.04.26;111.322;111.735;111.105;111.420;58194
2019.04.29;111.390;111.864;111.390;111.852;35978
2019.04.30;111.841;112.286;111.753;112.140;55570
2019.05.01;112.148;112.644;111.867;111.941;52561
2019.05.02;111.942;112.187;111.703;111.709;59203
2019.05.03;111.710;112.045;111.346;112.021;62926
2019.05.06;111.707;112.090;111.670;111.978;50693
2019.05.07;111.985;112.176;111.662;111.906;55133
2019.05.08;111.914;112.134;111.823;111.904;65660
2019.05.09;111.916;112.505;111.730;112.128;71388
2019.05.10;112.115;112.532;112.115;112.333;61716
2019.05.13;112.296;112.631;112.208;112.208;53948
2019.05.14;112.240;112.436;112.008;112.028;46273
2019.05.15;112.029;112.242;111.776;112.000;54977
2019.05.16;112.013;112.236;111.658;111.734;43955
2019.05.17;111.723;111.839;111.548;111.565;52345
2019.05.20;111.600;111.744;111.503;111.650;39688
2019.05.21;111.649;111.876;111.416;111.598;49267
2019.05.22;111.612;111.799;111.483;111.494;40186
2019.05.23;111.499;111.871;111.066;111.807;56391
2019.05.24;111.817;112.118;111.712;112.044;47653
2019.05.27;112.094;112.150;111.865;111.908;22325
2019.05.28;111.907;112.009;111.586;111.591;47476
2019.05.29;111.594;111.721;111.240;111.302;52104
2019.05.30;111.306;111.430;111.157;111.283;39680
2019.05.31;111.287;111.795;111.248;111.676;63812
2019.06.03;111.644;112.616;111.596;112.406;60286
2019.06.04;112.407;112.769;112.263;112.507;66225
2019.06.05;112.514;113.061;112.194;112.200;68591
2019.06.06;112.201;113.084;112.000;112.747;65681
2019.06.07;112.749;113.474;112.509;113.322;65017
2019.06.10;113.224;113.301;112.897;113.110;41968
2019.06.11;113.108;113.371;113.010;113.253;54772
2019.06.12;113.253;113.430;112.820;112.866;55352
2019.06.13;112.865;113.033;112.679;112.761;46911
2019.06.14;112.761;112.888;112.020;112.103;57587
2019.06.17;112.088;112.467;112.033;112.178;36098
2019.06.18;112.171;112.425;111.809;111.936;69955
2019.06.19;111.926;112.538;111.868;112.259;60832
2019.06.20;112.255;113.173;112.252;112.916;77964
2019.06.21;112.913;113.773;112.827;113.699;73953
2019.06.24;113.696;114.036;113.654;113.978;50476
2019.06.25;113.979;114.116;113.437;113.655;73345
2019.06.26;113.665;113.909;113.470;113.683;61995
2019.06.27;113.684;113.811;113.474;113.689;53189
2019.06.28;113.688;113.931;113.501;113.693;51926
2019.07.01;113.670;113.707;112.806;112.851;60439
2019.07.02;112.850;113.212;112.748;112.857;47546
2019.07.03;112.847;113.111;112.682;112.774;48446
2019.07.04;112.777;112.947;112.727;112.847;19882
2019.07.05;112.837;112.874;112.070;112.248;47465
2019.07.08;112.240;112.343;112.069;112.142;30639
2019.07.09;112.141;112.187;111.932;112.078;30859
2019.07.10;112.076;112.642;112.018;112.503;51798
2019.07.11;112.503;112.857;112.451;112.532;54278
2019.07.12;112.532;112.748;112.383;112.699;47891
2019.07.15;112.654;112.838;112.531;112.577;36185
2019.07.16;112.574;112.634;112.018;112.103;45039
2019.07.17;112.102;112.336;111.997;112.242;34137
2019.07.18;112.237;112.804;112.051;112.765;53313
2019.07.19;112.766;112.820;112.033;112.194;53374
2019.07.22;112.140;112.252;112.062;112.094;38142
2019.07.23;112.093;112.096;111.458;111.517;36191
2019.07.24;111.516;111.557;111.269;111.399;36648
2019.07.25;111.400;111.877;111.013;111.467;57238
2019.07.26;111.464;111.509;111.118;111.270;36236
2019.07.29;111.253;111.509;111.129;111.443;29728
2019.07.30;111.443;111.609;111.321;111.545;40857
2019.07.31;111.548;111.620;110.601;110.749;66365
2019.08.01;110.749;110.957;110.269;110.847;87969
2019.08.02;110.849;111.163;110.699;111.050;94407
2019.08.05;111.032;112.131;111.027;112.033;84246
2019.08.06;112.034;112.495;111.673;111.980;82042
2019.08.07;111.980;112.419;111.790;111.982;93908
2019.08.08;111.980;112.327;111.768;111.801;74309
2019.08.09;111.802;112.229;111.793;111.998;53195
2019.08.12;111.977;112.306;111.619;112.131;55940
2019.08.13;112.129;112.286;111.700;111.709;75583
2019.08.14;111.710;111.907;111.305;111.377;71059
2019.08.15;111.380;111.584;110.914;111.065;87542
2019.08.16;111.065;111.121;110.663;110.893;59986
2019.08.19;110.924;111.137;110.760;110.778;40733
2019.08.20;110.773;111.067;110.654;110.998;49251
2019.08.21;110.989;111.070;110.800;110.845;51378
2019.08.22;110.844;111.131;110.635;110.799;52243
2019.08.23;110.798;111.531;110.515;111.386;78903
2019.08.26;111.496;111.639;110.942;111.018;106111
2019.08.27;111.018;111.158;110.856;110.901;69606
2019.08.28;110.901;110.978;110.732;110.770;66205
2019.08.29;110.770;110.932;110.420;110.563;69444
2019.08.30;110.563;110.602;109.630;109.893;68588
2019.09.02;109.899;109.965;109.579;109.696;42316
2019.09.03;109.658;109.787;109.257;109.733;79803
2019.09.04;109.737;110.383;109.684;110.348;62939
2019.09.05;110.348;110.846;110.167;110.340;71471
2019.09.06;110.340;110.571;110.202;110.245;65458
2019.09.09;110.256;110.680;110.154;110.477;48319
2019.09.10;110.474;110.593;110.304;110.432;41989
2019.09.11;110.430;110.555;109.851;110.102;38930
2019.09.12;110.102;110.870;109.267;110.643;66013
2019.09.13;110.643;111.094;110.553;110.697;51145
2019.09.16;110.720;110.863;109.932;110.003;47575
2019.09.17;109.998;110.745;109.902;110.725;50330
2019.09.18;110.723;110.756;110.136;110.299;47198
2019.09.19;110.298;110.734;110.227;110.408;50700
2019.09.20;110.408;110.675;109.962;110.187;48550
2019.09.23;110.120;110.253;109.660;109.925;47909
2019.09.24;109.927;110.239;109.837;110.193;47238
2019.09.25;110.192;110.228;109.373;109.419;50810
2019.09.26;109.415;109.673;109.087;109.198;46381
2019.09.27;109.201;109.586;109.038;109.411;45322
2019.09.30;109.403;109.476;108.846;108.991;40582
2019.10.01;108.991;109.427;108.790;109.317;49761
2019.10.02;109.311;109.635;109.042;109.590;46807
2019.10.03;109.584;109.992;109.409;109.630;52978
2019.10.04;109.630;109.983;109.569;109.772;50379
2019.10.07;109.790;110.006;109.618;109.704;38536
2019.10.08;109.703;109.959;109.411;109.560;50286
2019.10.09;109.560;109.901;109.514;109.710;38973
2019.10.10;109.704;110.338;109.697;110.050;55426
2019.10.11;110.049;110.627;110.008;110.360;61821
2019.10.14;110.314;110.427;110.126;110.251;35303
2019.10.15;110.252;110.460;109.912;110.320;52741
2019.10.16;110.319;110.854;110.225;110.710;55732
2019.10.17;110.710;111.398;110.650;111.234;53064
2019.10.18;111.236;111.702;111.146;111.689;40254
2019.10.21;111.604;111.793;111.387;111.487;36175
2019.10.22;111.487;111.568;111.176;111.243;37361
2019.10.23;111.242;111.402;111.061;111.297;30632
2019.10.24;111.296;111.626;110.930;111.037;41432
2019.10.25;111.036;111.228;110.729;110.794;27730
2019.10.28;110.788;111.065;110.760;110.994;26754
2019.10.29;110.994;111.184;110.735;111.118;30581
2019.10.30;111.117;111.533;110.800;111.516;43735
2019.10.31;111.516;111.756;111.314;111.514;43509
2019.11.01;111.514;111.718;111.281;111.648;35007
2019.11.04;111.687;111.753;111.247;111.272;30537
2019.11.05;111.269;111.401;110.634;110.742;41380
2019.11.06;110.742;110.927;110.649;110.658;31859
2019.11.07;110.658;110.915;110.361;110.497;45912
2019.11.08;110.492;110.553;110.166;110.189;33030
2019.11.11;110.185;110.430;110.164;110.323;23325
2019.11.12;110.323;110.385;110.025;110.088;31441
2019.11.13;110.089;110.202;109.953;110.053;34467
2019.11.14;110.052;110.273;109.890;110.212;32577
2019.11.15;110.212;110.567;110.145;110.515;27792
2019.11.18;110.510;110.899;110.477;110.718;28482
2019.11.19;110.718;110.838;110.624;110.780;26644
2019.11.20;110.777;110.813;110.530;110.723;34131
2019.11.21;110.723;110.969;110.521;110.581;31829
2019.11.22;110.580;110.875;110.144;110.182;32645
2019.11.25;110.151;110.320;110.035;110.126;27995
2019.11.26;110.129;110.255;110.072;110.194;28638
2019.11.27;110.194;110.246;109.923;109.989;29482
2019.11.28;109.987;110.178;109.986;110.075;20746
2019.11.29;110.071;110.282;109.810;110.152;27604
2019.12.02;110.241;110.910;110.029;110.784;31480
2019.12.03;110.782;110.934;110.658;110.809;32021
2019.12.04;110.809;111.161;110.667;110.775;35509
2019.12.05;110.772;111.079;110.771;111.042;27845
2019.12.06;111.042;111.097;110.396;110.595;27888
2019.12.09;110.574;110.779;110.533;110.635;21381
2019.12.10;110.635;110.976;110.627;110.919;27293
2019.12.11;110.914;111.447;110.701;111.294;33856
2019.12.12;111.294;111.541;111.030;111.286;44761
2019.12.13;111.294;111.993;111.032;111.173;63101
2019.12.16;111.259;111.580;111.226;111.434;30624
2019.12.17;111.435;111.745;111.291;111.487;35410
2019.12.18;111.483;111.541;111.102;111.127;31490
2019.12.19;111.126;111.442;111.072;111.204;34743
2019.12.20;111.201;111.246;110.662;110.751;29734
2019.12.23;110.750;110.958;110.698;110.895;29202
2019.12.24;110.895;110.939;110.690;110.851;22030
2019.12.26;110.900;111.088;110.820;110.974;10530
2019.12.27;110.973;111.882;110.940;111.760;36676
2019.12.30;111.754;112.206;111.713;111.985;36372
2019.12.31;111.985;112.392;111.976;112.171;32435
2020.01.02;112.132;112.143;111.635;111.722;30404
2020.01.03;111.722;111.797;111.250;111.558;39449
2020.01.06;111.646;112.054;111.571;111.968;32448
2020.01.07;111.960;111.975;111.335;111.526;35909
2020.01.08;111.529;111.681;111.016;111.053;50619
2020.01.09;111.053;111.203;110.923;111.051;32024
2020.01.10;111.051;111.291;110.850;111.212;30181
2020.01.13;111.162;111.469;111.127;111.338;25932
2020.01.14;111.338;111.444;111.042;111.274;31762
2020.01.15;111.284;111.633;111.185;111.495;29102
2020.01.16;111.492;111.726;111.278;111.358;30453
2020.01.17;111.352;111.425;110.862;110.893;28089
2020.01.20;110.920;111.024;110.766;110.944;18552
2020.01.21;110.934;111.180;110.809;110.819;29051
2020.01.22;110.816;110.983;110.701;110.920;30270
2020.01.23;110.920;111.087;110.363;110.542;37577
2020.01.24;110.542;110.617;110.196;110.255;32850
2020.01.27;110.295;110.375;110.096;110.184;33777
2020.01.28;110.185;110.251;109.977;110.220;28331
2020.01.29;110.219;110.277;109.922;110.099;28043
2020.01.30;110.098;110.393;110.068;110.312;34415
2020.01.31;110.313;110.951;110.168;110.943;37949
2020.02.03;110.907;110.927;110.349;110.593;35264
2020.02.04;110.590;110.642;110.327;110.434;32443
2020.02.05;110.436;110.478;109.935;109.989;33576
2020.02.06;109.989;110.138;109.643;109.827;29014
2020.02.07;109.827;109.849;109.418;109.430;38494
2020.02.10;109.424;109.574;109.076;109.105;28211
2020.02.11;109.105;109.247;108.912;109.145;30977
2020.02.12;109.146;109.255;108.651;108.728;31063
2020.02.13;108.716;108.887;108.339;108.408;34413
2020.02.14;108.408;108.612;108.272;108.301;29198
2020.02.17;108.397;108.509;108.291;108.346;21012
2020.02.18;108.345;108.372;107.852;107.907;34567
2020.02.19;107.906;108.117;107.821;108.039;33315
2020.02.20;108.033;108.211;107.775;107.838;40984
2020.02.21;107.841;108.634;107.835;108.474;40454
2020.02.24;108.250;108.720;108.049;108.520;54843
2020.02.25;108.519;108.901;108.300;108.806;60638
2020.02.26;108.806;109.087;108.549;108.807;60645
2020.02.27;108.812;110.066;108.771;109.998;76238
2020.02.28;109.998;110.531;109.508;110.293;97598
2020.03.02;110.407;111.845;110.362;111.332;86124
2020.03.03;111.314;112.130;110.951;111.710;80800
2020.03.04;111.707;111.875;110.953;111.336;63822
2020.03.05;111.340;112.447;111.195;112.371;60736
2020.03.06;112.370;113.546;112.113;112.901;94001
2020.03.09;113.469;114.964;113.397;114.358;187327
2020.03.10;114.358;114.574;112.743;112.905;190339
2020.03.11;112.905;113.662;112.500;112.607;129097
2020.03.12;112.602;113.332;110.554;111.667;172884
2020.03.13;111.686;112.211;110.549;111.025;168062
2020.03.16;111.886;112.364;110.846;111.777;205632
2020.03.17;111.777;111.890;109.550;110.052;177869
2020.03.18;110.061;110.450;108.016;109.116;201942
2020.03.19;109.117;109.817;106.541;106.589;219504
2020.03.20;106.614;108.309;106.375;106.935;244937
2020.03.23;106.937;108.274;106.355;107.257;220916
2020.03.24;107.226;108.880;107.226;107.825;171445
2020.03.25;107.823;108.939;107.601;108.796;168158
2020.03.26;108.797;110.586;108.700;110.291;149438
2020.03.27;110.290;111.470;109.533;111.431;139186
2020.03.30;111.159;111.439;110.099;110.427;109850
2020.03.31;110.414;110.537;109.266;110.349;132367
2020.04.01;110.299;110.390;109.027;109.616;102809
2020.04.02;109.619;109.678;108.205;108.568;104632
2020.04.03;108.550;108.641;107.727;108.127;93640
2020.04.06;108.088;108.354;107.682;107.920;94909
2020.04.07;107.920;109.259;107.834;108.904;89461
2020.04.08;108.903;109.020;108.298;108.565;78664
2020.04.09;108.559;109.515;108.409;109.285;82410
2020.04.10;109.286;109.522;109.185;109.347;45005
2020.04.13;109.428;109.676;108.925;109.120;88985
2020.04.14;109.120;109.870;108.987;109.798;113063
2020.04.15;109.794;109.907;108.562;109.066;100896
2020.04.16;109.076;109.111;108.166;108.386;123356
2020.04.17;108.386;108.925;108.119;108.739;124445
2020.04.20;108.625;108.965;108.411;108.607;92579
2020.04.21;108.611;108.801;108.164;108.564;107627
2020.04.22;108.563;108.851;108.032;108.229;82977
2020.04.23;108.226;108.466;107.560;107.760;123060
2020.04.24;107.760;108.257;107.269;108.244;100461
2020.04.27;108.208;108.602;108.112;108.280;95439
2020.04.28;108.275;108.883;108.096;108.182;77049
2020.04.29;108.180;108.855;108.179;108.728;74705
2020.04.30;108.709;109.724;108.328;109.507;84471
2020.05.01;109.485;110.180;109.343;109.802;55528
2020.05.04;109.684;109.743;108.956;109.065;54761
2020.05.05;109.054;109.257;108.257;108.390;58150
2020.05.06;108.397;108.454;107.818;107.929;54033
2020.05.07;107.925;108.339;107.664;108.319;60714
2020.05.08;108.315;108.755;108.150;108.386;48534
2020.05.11;108.240;108.503;108.005;108.060;49534
2020.05.12;108.038;108.852;107.843;108.469;54306
2020.05.13;108.464;108.963;108.115;108.173;58528
2020.05.14;108.167;108.238;107.748;108.042;53197
2020.05.15;108.031;108.505;107.888;108.187;50568
2020.05.18;108.014;109.269;107.998;109.139;48887
2020.05.19;109.145;109.759;109.021;109.217;51091
2020.05.20;109.208;109.989;109.165;109.767;46569
2020.05.21;109.761;110.082;109.372;109.476;46263
2020.05.22;109.458;109.536;108.852;109.022;42958
2020.05.25;108.953;109.144;108.706;108.956;26566
2020.05.26;108.922;109.958;108.919;109.818;46804
2020.05.27;109.814;110.306;109.339;110.026;71978
2020.05.28;109.962;110.934;109.917;110.757;64330
2020.05.29;110.756;111.450;110.669;111.076;76623
2020.06.01;111.150;111.536;111.003;111.343;61548
2020.06.02;111.342;111.957;111.151;111.685;69172
2020.06.03;111.678;112.576;111.665;112.333;77798
2020.06.04;112.321;113.621;111.947;113.365;81076
2020.06.05;113.367;113.837;112.782;112.874;79259
2020.06.08;112.932;113.195;112.682;112.932;63468
2020.06.09;112.933;113.635;112.409;113.389;71617
2020.06.10;113.388;114.222;113.215;113.723;78384
2020.06.11;113.723;114.035;112.886;112.981;101175
2020.06.12;112.933;113.402;112.125;112.604;94092
2020.06.15;112.356;113.323;112.263;113.222;90036
2020.06.16;113.220;113.531;112.276;112.633;81131
2020.06.17;112.628;112.939;112.070;112.426;76433
2020.06.18;112.428;112.612;111.854;112.049;72169
2020.06.19;112.047;112.542;111.681;111.765;67711
2020.06.22;111.819;112.697;111.684;112.593;56787
2020.06.23;112.592;113.483;112.330;113.074;72602
2020.06.24;113.073;113.257;112.483;112.503;60143
2020.06.25;112.503;112.595;111.902;112.170;54121
2020.06.26;112.181;112.391;111.951;112.179;40896
2020.06.29;112.146;112.876;112.146;112.410;42408
2020.06.30;112.412;112.616;111.909;112.336;48612
2020.07.01;112.340;112.749;111.847;112.507;45694
2020.07.02;112.507;113.025;112.231;112.388;45520
2020.07.03;112.391;112.524;112.192;112.482;39847
2020.07.06;112.430;113.455;112.406;113.085;43681
2020.07.07;113.084;113.323;112.587;112.727;46610
2020.07.08;112.674;113.515;112.621;113.292;46420
2020.07.09;113.287;113.706;112.801;112.846;53652
2020.07.10;112.845;113.247;112.548;112.965;43778
2020.07.13;113.015;113.748;113.008;113.435;45838
2020.07.14;113.431;114.085;113.250;113.993;53978
2020.07.15;113.990;114.518;113.910;114.114;46644
2020.07.16;114.113;114.419;113.703;113.834;47684
2020.07.17;113.832;114.437;113.745;114.258;36614
2020.07.20;114.042;114.676;114.021;114.472;46665
2020.07.21;114.470;115.396;114.227;115.265;50733
2020.07.22;115.268;116.009;115.066;115.695;57633
2020.07.23;115.693;116.266;115.402;115.959;54824
2020.07.24;115.957;116.576;115.813;116.549;53672
2020.07.27;116.431;117.811;116.412;117.510;59628
2020.07.28;117.512;117.735;116.986;117.150;59214
2020.07.29;117.148;118.059;117.126;117.906;57617
2020.07.30;117.910;118.480;117.307;118.467;62399
2020.07.31;118.465;119.086;117.613;117.713;75364
2020.08.03;117.697;117.966;116.957;117.617;57376
2020.08.04;117.633;118.060;117.212;118.028;55353
2020.08.05;118.026;119.047;117.929;118.629;54459
2020.08.06;118.627;119.160;118.178;118.762;64120
2020.08.07;118.763;118.827;117.550;117.854;61612
2020.08.10;117.864;118.006;117.359;117.371;42261
2020.08.11;117.373;118.074;117.220;117.395;59065
2020.08.12;117.402;118.165;117.109;117.835;58997
2020.08.13;117.835;118.640;117.796;118.131;52645
2020.08.14;118.126;118.503;117.814;118.413;42080
2020.08.17;118.377;118.810;118.285;118.698;39587
2020.08.18;118.695;119.656;118.655;119.306;50881
2020.08.19;119.302;119.526;118.301;118.385;55642
2020.08.20;118.355;118.685;118.020;118.599;57789
2020.08.21;118.599;118.827;117.542;117.964;52733
2020.08.24;117.929;118.496;117.841;117.873;42510
2020.08.25;117.871;118.436;117.840;118.343;47918
2020.08.26;118.340;118.391;117.721;118.298;44133
2020.08.27;118.297;119.013;117.621;118.217;66444
2020.08.28;118.215;119.196;118.110;119.055;62437
2020.08.31;119.036;119.660;118.839;119.361;50159
2020.09.01;119.358;120.108;119.011;119.113;58939
2020.09.02;119.112;119.285;118.220;118.547;53643
2020.09.03;118.521;118.645;117.887;118.512;57467
2020.09.04;118.513;118.652;117.808;118.394;58184
2020.09.07;118.458;118.485;118.111;118.136;31385
2020.09.08;118.136;118.273;117.654;117.739;56953
2020.09.09;117.747;118.337;117.528;118.027;50318
2020.09.10;118.026;119.174;117.994;118.146;60593
2020.09.11;118.145;118.739;118.086;118.459;46151
2020.09.14;118.362;118.880;118.321;118.643;37436
2020.09.15;118.648;119.004;118.393;118.462;38904
2020.09.16;118.465;118.826;117.873;118.155;53041
2020.09.17;118.146;118.523;117.374;118.476;58356
2020.09.18;118.476;118.703;118.258;118.413;45923
2020.09.21;118.455;118.717;117.316;117.707;54501
2020.09.22;117.700;117.735;116.916;117.077;54507
2020.09.23;117.074;117.189;116.511;116.595;53403
2020.09.24;116.590;116.868;116.264;116.708;53594
2020.09.25;116.706;116.849;116.122;116.296;46422
2020.09.28;116.222;116.799;116.151;116.650;39261
2020.09.29;116.650;117.455;116.609;117.426;42496
2020.09.30;117.430;117.547;116.846;117.210;57876
2020.10.01;117.210;117.694;117.171;117.465;57598
2020.10.02;117.489;117.489;116.957;117.165;65348
2020.10.05;117.131;117.974;117.053;117.825;41921
2020.10.06;117.826;118.076;117.316;117.334;50635
2020.10.07;117.335;117.818;117.248;117.628;46612
2020.10.08;117.624;117.816;117.324;117.582;39212
2020.10.09;117.587;118.304;117.551;118.293;40290
2020.10.12;118.173;118.265;117.866;118.120;34400
2020.10.13;118.120;118.155;117.305;117.446;40707
2020.10.14;117.452;117.712;117.195;117.452;41998
2020.10.15;117.452;117.576;116.882;117.073;46911
2020.10.16;117.073;117.460;116.939;117.160;41654
2020.10.19;117.195;117.936;117.030;117.695;38192
2020.10.20;117.695;118.407;117.598;118.211;38813
2020.10.21;118.214;118.806;118.208;118.598;47267
2020.10.22;118.582;118.667;118.114;118.177;41611
2020.10.23;118.177;118.646;117.867;118.598;41119
2020.10.26;118.551;118.554;118.031;118.087;41221
2020.10.27;118.087;118.387;117.818;117.870;37585
2020.10.28;117.870;117.879;117.178;117.451;48573
2020.10.29;117.451;117.586;116.499;116.740;50814
2020.10.30;116.741;117.040;116.398;116.462;50353
2020.11.02;116.468;116.556;116.221;116.404;42757
2020.11.03;116.406;117.396;116.323;117.150;38341
2020.11.04;117.150;117.704;116.019;117.244;91397
2020.11.05;117.244;118.598;117.108;118.267;85434
2020.11.06;118.272;118.909;117.954;118.746;80267
2020.11.09;118.873;119.200;117.951;118.127;102576
2020.11.10;118.124;118.432;117.798;118.136;88041
2020.11.11;118.138;118.328;117.455;117.771;53264
2020.11.12;117.771;118.231;117.586;118.048;57097
2020.11.13;118.047;118.372;117.989;118.326;45110
2020.11.16;118.400;118.688;118.141;118.516;57741
2020.11.17;118.509;118.939;118.428;118.605;43717
2020.11.18;118.618;118.910;118.491;118.526;49423
2020.11.19;118.526;118.825;118.163;118.745;53540
2020.11.20;118.745;118.909;118.497;118.587;44971
2020.11.23;118.496;119.061;118.000;118.399;49370
2020.11.24;118.399;118.959;118.358;118.904;49664
2020.11.25;118.905;119.298;118.819;119.157;56219
2020.11.26;119.164;119.409;118.853;119.127;34494
2020.11.27;119.125;119.630;119.067;119.593;38264
2020.11.30;119.600;120.034;119.236;119.256;57731
2020.12.01;119.261;120.766;119.253;120.692;58891
2020.12.02;120.691;121.184;120.400;121.136;69133
2020.12.03;121.137;121.746;121.011;121.469;74096
2020.12.04;121.447;121.773;121.100;121.201;76974
2020.12.07;121.299;121.664;120.787;121.091;77841
2020.12.08;121.091;121.340;120.956;121.022;71978
2020.12.09;121.022;121.474;120.585;120.802;72315
2020.12.10;120.789;121.588;120.738;121.398;85474
2020.12.11;121.361;121.628;121.054;121.125;71031
2020.12.14;121.366;121.766;121.156;121.432;65850
2020.12.15;121.432;121.687;121.214;121.505;65615
2020.12.16;121.489;122.124;121.249;121.984;76468
2020.12.17;121.985;122.729;121.897;122.684;65915
2020.12.18;122.676;122.719;122.256;122.542;58548
2020.12.21;122.166;122.528;121.296;122.424;103141
2020.12.22;122.434;122.573;121.520;121.616;79150
2020.12.23;121.618;122.212;121.540;121.860;79543
2020.12.24;121.857;122.157;121.774;121.808;47758
2020.12.28;121.696;122.506;121.696;122.160;65208
2020.12.29;122.160;122.749;122.070;122.482;56037
2020.12.30;122.471;123.099;122.470;122.961;66896
2020.12.31;122.963;123.093;122.127;122.155;58559
2021.01.04;122.395;123.098;122.280;122.473;85620
2021.01.05;122.466;123.056;122.432;122.965;75380
2021.01.06;122.968;123.494;122.657;123.252;118259
2021.01.07;123.256;123.441;122.452;122.710;84749
2021.01.08;122.713;122.845;121.932;122.218;100138
2021.01.11;122.116;122.285;121.323;121.497;79581
2021.01.12;121.498;122.097;121.372;122.062;70628
2021.01.13;122.064;122.229;121.399;121.568;70247
2021.01.14;121.568;121.784;121.112;121.540;82002
2021.01.15;121.537;121.625;120.750;120.766;71372
2021.01.18;120.813;120.867;120.536;120.757;51965
2021.01.19;120.768;121.449;120.739;121.284;59302
2021.01.20;121.281;121.582;120.767;121.046;63393
2021.01.21;121.043;121.732;121.022;121.640;65018
2021.01.22;121.586;121.894;121.515;121.704;57094
2021.01.25;121.704;121.833;121.160;121.413;54371
2021.01.26;121.371;121.760;121.078;121.592;51913
2021.01.27;121.598;121.696;120.586;121.096;74814
2021.01.28;121.086;121.421;120.805;121.210;76561
2021.01.29;121.209;121.558;120.944;121.353;75639
2021.02.01;121.301;121.364;120.562;120.594;63743
2021.02.02;120.594;120.876;120.117;120.428;58989
2021.02.03;120.423;120.500;120.042;120.351;49377
2021.02.04;120.349;120.428;119.574;119.620;51807
2021.02.05;119.618;120.498;119.522;120.492;67841
2021.02.08;120.426;120.661;120.197;120.493;59895
2021.02.09;120.493;121.221;120.472;121.174;64758
2021.02.10;121.173;121.440;121.088;121.172;48674
2021.02.11;121.172;121.493;121.135;121.303;46803
2021.02.12;121.303;121.349;120.815;121.189;55276
2021.02.15;121.240;121.452;121.167;121.274;39844
2021.02.16;121.271;121.694;120.949;121.053;63015
2021.02.17;121.047;121.089;120.234;120.374;69997
2021.02.18;120.351;120.944;120.350;120.908;60510
2021.02.19;120.908;121.443;120.823;121.174;59796
2021.02.22;121.131;121.694;120.912;121.554;66651
2021.02.23;121.564;121.802;121.353;121.493;64676
2021.02.24;121.493;121.745;121.092;121.665;83207
2021.02.25;121.637;122.432;121.560;121.743;106775
2021.02.26;121.730;121.828;120.622;120.727;129271
2021.03.01;120.688;121.012;120.278;120.488;83306
2021.03.02;120.488;120.944;119.915;120.893;80054
2021.03.03;120.898;121.132;120.429;120.627;71671
2021.03.04;120.627;120.662;119.616;119.694;93524
2021.03.05;119.680;119.767;118.928;119.120;96968
2021.03.08;119.166;119.321;118.442;118.460;100880
2021.03.09;118.456;119.157;118.356;119.001;94052
2021.03.10;119.002;119.298;118.687;119.284;87767
2021.03.11;119.283;119.900;119.158;119.851;86008
2021.03.12;119.850;119.886;119.098;119.519;83666
2021.03.15;119.473;119.674;119.111;119.271;67450
2021.03.16;119.271;119.517;118.823;119.009;67321
2021.03.17;119.009;119.853;118.863;119.802;71533
2021.03.18;119.802;119.890;119.062;119.135;85787
2021.03.19;119.134;119.372;118.738;119.044;73391
2021.03.22;118.828;119.467;118.744;119.332;61205
2021.03.23;119.337;119.407;118.423;118.480;64329
2021.03.24;118.477;118.516;118.097;118.123;64871
2021.03.25;118.122;118.277;117.619;117.677;72966
2021.03.26;117.683;118.049;117.677;117.933;53288
2021.03.29;117.886;117.937;117.608;117.642;59703
